イチロー,it͡ɕiɾoː
プリュデルマシェ,pɯɾʲɯdeɾɯmaɕe
ツィピーヌ,t͡sipʲiːnɯ
デスパーニア,desɯpaːɲia
ボアソナード,boasonaːdo
ファロ,ɸaɾo
テュルノエ,tjɯɾɯnoe
ペソン,pesoɴ
プーレ,pɯːɾe
ガドゥボワ,ɡadɯboɰa
メスルブ,mesɯɾɯbɯ
ジスラン,d͡ʑisɯɾaɴ
ボディニエ,bodiɲie
アヴォワーズ,aboɰaːzɯ
ピートゥ,pʲiːtɯ
ジェデオン,d͡ʑedeoɴ
バリル,baɾʲiɾɯ
ルコック,ɖɯkokkɯ
ピジエ,pʲiʑie
エルキュール,eɾɯkʲɯːɾɯ
カテナッチ,katenatt͡ɕi
ダルマナン,daɾɯmanaɴ
マリノニ,maɾʲinoɲi
アンブルステ,ambɯɾɯsɯte
コネッソン,konessoɴ
シェヌ,ɕenɯ
ビヴァ,bʲiba
ミヌール,mʲinɯːɾɯ
ジョセリー,d͡ʑoseɾʲiː
イザーク,izaːkɯ
ストロース,sɯtoɾoːsɯ
ペリニョン,peɾʲiɲoɴ
バンコラン,baŋkoɾaɴ
マンガレリ,maŋɡaɾeɾʲi
モンテイエ,monteːe
モレッティ,moɾetti
ジャブロンカ,d͡ʑabɯɾoŋka
アダッド,adaddo
ダンジャン,dand͡ʑaɴ
カイヤヴェ,kaijabe
タバール,tabaːɾɯ
ヴェンガルテン,beŋɡaɾɯteŋ
セック,sekkɯ
リュシー,ɖʲɯɕiː
マルヴァル,maɾɯbaɾɯ
ドンズロ,dond͡zɯɾo
ズュベール,d͡zɯュbeːɾɯ
ジョミエ,d͡ʑomʲie
ヴォードクラヌ,boːdokɯɾanɯ
シモノー,ɕimonoː
ボゲ,boɡe
リグロン,ɖʲiɡɯɾoɴ
ルノ,ɖɯno
ブルノン,bɯɾɯnoɴ
ニコレ,ɲikoɾe
シャノ,ɕano
ニロヴィック,ɲiɾobʲikkɯ
レアチュー,ɖeat͡ɕɯː
ボンドン,bondoɴ
スガール,sɯɡaːɾɯ
コロンバ,koɾomba
ペルシニー,peɾɯɕiɲiː
リオラン,ɖʲioɾaɴ
ヘンリオン,henɖʲioɴ
ベガン,beɡaɴ
マリヴェル,maɾʲibeɾɯ
カステックス,kasɯtekkɯsɯ
バビレ,babʲiɾe
サッシ,saɕɕi
セーニュマルタン,seːɲɯmaɾɯtaɴ
センディ,sendi
ブロンドー,bɯɾondoː
デブノ,debɯno
シルヴィオ,ɕiɾɯbʲio
ラザーリ,ɖazaːɾʲi
リアウディン,ɖʲiaɯdiŋ
ドノー,donoː
ヴィゼ,bʲize
ジョドレ,d͡ʑodoɾe
ジェニア,d͡ʑeɲia
グルベニコフ,ɡɯɾɯbeɲikoɸɯ
マラスト,maɾasɯto
プレスティア,pɯɾesɯtia
ロピー,ɖopʲiː
ドマルキ,domaɾɯkʲi
オーダン,oːdaɴ
セネバル,senebaɾɯ
コワニエ,koɰaɲie
ディボフスキィ,diboɸɯsɯkʲiィ
ゲザル,ɡezaɾɯ
アラフィリップ,aɾaɸʲiɾʲippɯ
リカルドゥー,ɖʲikaɾɯdɯː
ゴーゲン,ɡoːɡeŋ
メチャトゥリアン,met͡ɕatɯɾʲiaɴ
シュムラ,ɕɯmɯɾa
ヤマタ,jamata
コンスタンティノフ,koõsɯtantinoɸɯ
ナドー,nadoː
ナベール,nabeːɾɯ
ミリング,mʲiɾʲiŋɡɯ
ティリ,tiɾʲi
メイニャン,meːɲaɴ
ラヴィロット,ɖabʲiɾotto
ノブレ,nobɯɾe
ガデ,ɡade
ロルシー,ɖoɾɯɕiː
ラプノー,ɖapɯnoː
ラニョー,ɖaɲoː
ブランギエ,bɯɾaŋɡʲie
アッカン,akkaɴ
プリソン,pɯɾʲisoɴ
ポリカン,poɾʲikaɴ
プティジラール,pɯtiʑiɾaːɾɯ
パキヒヴァタウ,pakʲiçibataɯ
デュフォア,djɯɸoa
カリドゥ,kaɾʲidɯ
テシュネ,teɕɯne
トベル,tobeɾɯ
デスパルベス,desɯpaɾɯbesɯ
リュサン,ɖʲɯsaɴ
リュキエ,ɖʲɯkʲie
ロメッシコー,ɖomeɕɕikoː
ケルグレ,keɾɯɡɯɾe
デュポール,djɯpoːɾɯ
ティラール,tiɾaːɾɯ
フォリー,ɸoɾʲiː
ドー,doː
テュイリエ,tjɯiɾʲie
ジリアニ,d͡ʑiɾʲiaɲi
ブリュノフ,bɯɾʲɯnoɸɯ
ピエトリ,pʲietoɾʲi
コルバル,koɾɯbaɾɯ
ラヴァンディエ,ɖabandie
ボニネ,boɲine
ルマルタン,ɖɯmaɾɯtaɴ
ミムラム,mʲimɯɾamɯ
プレスイール,pɯɾesɯiːɾɯ
プルトー,pɯɾɯtoː
フォンタナローザ,ɸontanaɾoːza
ピエト,pʲieto
メティヴェ,metibe
ニコラン,ɲikoɾaɴ
ルドー,ɖɯdoː
モンジエ,mond͡ʑie
ショヴォー,ɕoboː
サジイ,saʑiː
バシェ,baɕe
アローム,aɾoːmɯ
グレトリ,ɡɯɾetoɾʲi
マロコ,maɾoko
リュズ,ɖʲɯzɯ
ブレ,bɯɾe
リディ,ɖʲidi
ゴーティ,ɡoːti
ドリュケール,doɾʲɯkeːɾɯ
ゴーソン,ɡoːsoɴ
サヴァニエ,sabaɲie
プルナン,pɯɾɯnaɴ
ボージュー,boːʑɯː
マグ,maɡɯ
ボダール,bodaːɾɯ
トレノー,toɾenoː
ラマレ,ɖamaɾe
マシュノー,maɕɯnoː
デプラーニュ,depɯɾaːɲɯ
マクシマン,makɯɕimaɴ
コイーア,koiːa
ジュレ,d͡ʑɯɾe
ヴァクト,bakɯto
ルヴォン,ɖɯboɴ
アスラン,asɯɾaɴ
マルレーヌ,maɾɯɾeːnɯ
バルベ,baɾɯbe
デュガン,djɯɡaɴ
チョマス,t͡ɕomasɯ
ジェレミアス,d͡ʑeɾemʲiasɯ
ミケランジュ,mʲikeɾand͡ʑɯ
スロッツ,sɯɾott͡sɯ
シャラス,ɕaɾasɯ
ザズーイ,d͡zazɯːi
イルズ,iɾɯzɯ
エコシャール,ekoɕaːɾɯ
ナンパリス,nampaɾʲisɯ
ヌヴェ,nɯbe
ヴィエ,bʲie
セネシャル,seneɕaɾɯ
レノマ,ɖenoma
サルファティ,saɾɯɸati
ノゲ,noɡe
コラジュ,koɾaʑɯ
アズーレ,azɯːɾe
ナタリナ,nataɾʲina
ペトラン,petoɾaɴ
パンゲ,paŋɡe
ヴルーゲルス,ɯ゙ɾɯːɡeɾɯsɯ
バルザローナ,baɾɯzaɾoːna
ミケット,mʲiketto
ジローディ,d͡ʑiɾoːdi
ラドゥロビッチ,ɖadɯɾobʲitt͡ɕi
シプレ,ɕipɯɾe
ブリアンソン,bɯɾʲiaãsoɴ
フェリ,ɸeɾʲi
ラブルダン,ɖabɯɾɯdaɴ
ブヌゼ,bɯnɯze
プラトモンターニュ,pɯɾatomontaːɲɯ
オネシフォール,oneɕiɸoːɾɯ
ルディエール,ɖɯdieːɾɯ
ドーヴィル,doːbʲiɾɯ
ショメル,ɕomeɾɯ
ピレ,pʲiɾe
プルー,pɯɾɯː
カルボノー,kaɾɯbonoː
コロンベル,koɾombeɾɯ
ビアール,bʲiaːɾɯ
コレツキー,koɾet͡sɯkʲiː
マイゼロア,maizeɾoa
ノエラ,noeɾa
ポントワ,pontoɰa
ヌエット,nɯetto
ルーニョン,ɖɯːɲoɴ
パヴィオ,pabʲio
ガウゼル,ɡaɯzeɾɯ
トゥルノン,tɯɾɯnoɴ
ヴェキアリ,bekʲiaɾʲi
カランドロー,kaɾandoɾoː
キャベ,kʲabe
パンギユイ,paŋɡʲijɯi
ラリドン,ɖaɾʲidoɴ
ラングラード,ɖaŋɡɯɾaːdo
キュルゾン,kʲɯɾɯzoɴ
ラショー,ɖaɕoː
ジェルマントマ,d͡ʑeɾɯmantoma
フーレス,ɸɯːɾesɯ
ガジャン,ɡaʑaɴ
シュナヴァール,ɕɯnabaːɾɯ
オラニエ,oɾaɲie
ジュジアーノ,d͡ʑɯʑiaːno
フロリオ,ɸɯɾoɾʲio
シャントロー,ɕantoɾoː
ゲースラール,ɡeːsɯɾaːɾɯ
ラバテ,ɖabate
ボノー,bonoː
ダルティ,daɾɯti
クラヴァル,kɯɾabaɾɯ
ビスマス,bʲisɯmasɯ
モラーズ,moɾaːzɯ
ゴッジ,ɡoʑʑi
ケンツ,kent͡sɯ
ビュルティ,bʲɯɾɯti
コンティシーニ,kontiɕiːɲi
ボーンハウザー,boːõhaɯzaː
ロンコーリ,ɖoŋkoːɾʲi
シャニー,ɕaɲiː
ショーヴロン,ɕoːɯ゙ɾoɴ
オンニュ,oɲɲɯ
ビエトリー,bʲietoɾʲiː
デュサール,djɯsaːɾɯ
ドゥヴォルフ,dɯboɾɯɸɯ
カッサール,kassaːɾɯ
ボスト,bosɯto
ギュヨタ,ɡʲɯjota
グランブラ,ɡɯɾambɯɾa
コフィン,koɸʲiŋ
ラシャ,ɖaɕa
ブコヴィッチ,bɯkobʲitt͡ɕi
ムニエ,mɯɲie
カテブ,katebɯ
ボードリクール,boːdoɾʲikɯːɾɯ
ナラック,naɾakkɯ
リアド,ɖʲiado
サトゥフ,satɯɸɯ
ニネ,ɲine
プゲオン,pɯɡeoɴ
カンピヨ,kampʲijo
ロバンソン,ɖobaãsoɴ
ズロトヴスキ,d͡zɯɾotoɯ゙sɯkʲi
ポム,pomɯ
クレメンティエフ,kɯɾementieɸɯ
サレイユ,saɾeːjɯ
ピナス,pʲinasɯ
ターディ,taːdi
コラス,koɾasɯ
ダーレスト,daːɾesɯto
ダンブロン,dambɯɾoɴ
ベルブノワ,beɾɯbɯnoɰa
イアネッタ,ianetta
メタニール,metaɲiːɾɯ
シャンベロン,ɕambeɾoɴ
ラモルリエール,ɖamoɾɯɾʲieːɾɯ
ラモット,ɖamotto
ジョンクール,d͡ʑoŋkɯːɾɯ
ヤカール,jakaːɾɯ
タオフィフェヌア,taoɸʲiɸenɯa
ポンサール,poõsaːɾɯ
パンション,paãɕoɴ
ソメール,someːɾɯ
ブリ,bɯɾʲi
バション,baɕoɴ
セルジヨ,seɾɯʑijo
トゥビアナ,tɯbʲiana
メサック,mesakkɯ
タルニエ,taɾɯɲie
ゴーズィ,ɡoːzi
ギトゥーヌ,ɡʲitɯːnɯ
ラグランジュ,ɖaɡɯɾand͡ʑɯ
ジャルネ,d͡ʑaɾɯne
メジクンヌ,meʑikɯnnɯ
アルロー,aɾɯɾoː
シアム,ɕiamɯ
ユーセフ,jɯːseɸɯ
ショーム,ɕoːmɯ
セヴク,seɯ゙kɯ
スコラスティック,sɯkoɾasɯtikkɯ
ムカソンガ,mɯkasoŋɡa
ナドット,nadotto
クルヴィレン,kɯɾɯbʲiɾeŋ
ヴォイトヴィッチ,boitobʲitt͡ɕi
ティユスボルド,tijɯsɯboɾɯdo
ヴァアマイナ,baːmaina
ブダ,bɯda
ボトキナ,botokʲina
ワレン,ɰaɾeŋ
バルギル,baɾɯɡʲiɾɯ
フェラ,ɸeɾa
シャルトン,ɕaɾɯtoɴ
ノルブラン,noɾɯbɯɾaɴ
シチリア,ɕit͡ɕiɾʲia
マケーニュ,makeːɲɯ
リュエット,ɖʲɯetto
マンソー,maãsoː
カンカソンポー,kaŋkasompoː
テレジャン,teɾeʑaɴ
レステンクール,ɖesɯteŋkɯːɾɯ
ヤクバ,jakɯba
ボーラウア,boːɾaɯa
デロール,deɾoːɾɯ
ヴェルディ,beɾɯdi
ゾグマン,d͡zoɡɯmaɴ
メブク,mebɯkɯ
ヴィリミ,bʲiɾʲimʲi
ヴァカタワ,bakataɰa
ユニス,jɯɲisɯ
ラドバ,ɖadoba
セレス,seɾesɯ
カンス,kaãsɯ
ベンジオ,bend͡ʑio
デロ,deɾo
ユジェ,jɯʑe
ティニウス,tiɲiɯsɯ
トゥズガル,tɯzɯɡaɾɯ
ルファ,ɖɯɸa
シニョル,ɕiɲoɾɯ
サリビュル,saɾʲibʲɯɾɯ
ニヤンガ,ɲijaŋɡa
ワルデック,ɰaɾɯdekkɯ
ベルケブラ,beɾɯkebɯɾa
ヴァレール,baɾeːɾɯ
ヴァランティーヌ,baɾantiːnɯ
テシエ,teɕie
カルセル,kaɾɯseɾɯ
エグランティーヌ,eɡɯɾantiːnɯ
ランボヴィル,ɖambobʲiɾɯ
ブリュニエ,bɯɾʲɯɲie
プラテル,pɯɾateɾɯ
タンギー,taŋɡʲiː
トゥードゥーズ,tɯːdɯːzɯ
ウーダ,ɯːda
ベニャミナ,beɲamʲina
サマン,samaɴ
ゼロカルカーレ,d͡zeɾokaɾɯkaːɾe
アビテブール,abʲitebɯːɾɯ
サージュ,saːʑɯ
クルベル,kɯɾɯbeɾɯ
ジヌー,d͡ʑinɯː
ブルンプト,bɯɾɯmpɯto
アリウィ,aɾʲiɰi
カサーニュ,kasaːɲɯ
ジュメル,d͡ʑɯmeɾɯ
グリマス,ɡɯɾʲimasɯ
ポゼ,poze
ロレシオ,ɖoɾeɕio
トゥイタ,tɯita
パピノ,papʲino
バセロン,baseɾoɴ
エマノ,emano
ブルバル,bɯɾɯbaɾɯ
ドワイアン,doɰaiaɴ
アリエズ,aɾʲiezɯ
デルサール,deɾɯsaːɾɯ
ブナルドー,bɯnaɾɯdoː
パパダキス,papadakʲisɯ
ジェルボー,d͡ʑeɾɯboː
コニュス,koɲɯsɯ
ボーヴォー,boːboː
ブナ,bɯna
ファリナッチ,ɸaɾʲinatt͡ɕi
メンドザ,mendoza
ブディアフ,bɯdiaɸɯ
アルース,aɾɯːsɯ
シャケル,ɕakeɾɯ
アラドゥール,aɾadɯːɾɯ
ラヴィーナ,ɖabʲiːna
マクスウェル,makɯsɯɰeɾɯ
ヴァリニ,baɾʲiɲi
シャルレーヌ,ɕaɾɯɾeːnɯ
ギニャール,ɡʲiɲaːɾɯ
ヴァシェット,baɕetto
ムプンボ,mɯpɯmbo
フォシニー,ɸoɕiɲiː
ドゥラアイ,dɯɾaːi
ラフェトラニアイナ,ɖaɸetoɾaɲiaina
ダレ,daɾe
デフレル,deɸɯɾeɾɯ
シゼロン,ɕizeɾoɴ
パスパルトゥー,pasɯpaɾɯtɯː
ヌーハ,nɯːha
アラサヌ,aɾasanɯ
プレア,pɯɾea
スアン,sɯaɴ
タラヴァル,taɾabaɾɯ
イズナール,izɯnaːɾɯ
デジャルダン,deʑaɾɯdaɴ
コジア,koʑia
ポポワ,popoɰa
ダバディ,dabadi
ジマ,d͡ʑima
オヤトゥレ,ojatɯɾe
ニャオレ,ɲaoɾe
ティヨ,tijo
ガンズビュール,ɡand͡zɯbʲɯːɾɯ
デレストレ,deɾesɯtoɾe
ジャンヴィエ,d͡ʑambʲie
アッピアー,apʲpʲiaː
デビッキ,debʲikʲkʲi
ブカ,bɯka
ムトゥ,mɯtɯ
エンガンド,eŋɡando
コマン,komaɴ
オパ,opa
エンゲット,eŋɡetto
フェイディヴァ,ɸeːdiba
クラマジラン,kɯɾamaʑiɾaɴ
マルキュイ,maɾɯkʲɯi
バイサマ,baisama
サンコ,saŋko
ジメルマン,d͡ʑimeɾɯmaɴ
キャスタン,kʲasɯtaɴ
モレシャン,moɾeɕaɴ
ジレ,d͡ʑiɾe
デュド,djɯdo
セインヌ,seːnnɯ
ヴィレムサ,bʲiɾemɯsa
フアド,ɸɯado
バシル,baɕiɾɯ
デュリユー,djɯɾʲijɯː
ロリーヌ,ɖoɾʲiːnɯ
ルカヴァリエ,ɖɯkabaɾʲie
ブリソー,bɯɾʲisoː
リヤド,ɖʲijado
マフレズ,maɸɯɾezɯ
リーナ,ɖʲiːna
デラコート,deɾakoːto
バオケン,baokeŋ
ドレクリューズ,doɾekɯɾʲɯːzɯ
ドコービル,dokoːbʲiɾɯ
ピュヨ,pʲɯjo
バンサンゾ,baãsand͡zo
アタナス,atanasɯ
オクー,okɯː
ファレット,ɸaɾetto
マリーイボンヌ,maɾʲiːibonnɯ
ゼファン,d͡zeɸaɴ
エアーオード,eaːoːdo
アリニョン,aɾʲiɲoɴ
ソアリオ,soaɾʲio
シルヴェーヌ,ɕiɾɯbeːnɯ
チゾン,t͡ɕizoɴ
ボシェ,boɕe
ブーテ,bɯːte
ブリューナ,bɯɾʲɯːna
フォイエ,ɸoie
レジノー,ɖeʑinoː
ウーティエ,ɯːtie
タタン,tataɴ
デルモット,deɾɯmotto
ロティエ,ɖotie
ネサン,nesaɴ
プールナール,pɯːɾɯnaːɾɯ
ファメション,ɸameɕoɴ
ローリニ,ɖoːɾʲiɲi
ムエズ,mɯezɯ
アセン,aseŋ
アズニ,azɯɲi
ハリド,haɾʲido
ブタイブ,bɯtaibɯ
プイユ,pɯijɯ
ライナル,ɖainaɾɯ
クリストフル,kɯɾʲisɯtoɸɯɾɯ
ルキアン,ɖɯkʲiaɴ
ボーソレイユ,boːsoɾeːjɯ
シャピュイ,ɕapʲɯi
ミュルトン,mʲɯɾɯtoɴ
ベンラーマ,benɖaːma
カーブニ,kaːbɯɲi
レマル,ɖemaɾɯ
ナビラ,nabʲiɾa
マルテスト,maɾɯtesɯto
メキース,mekʲiːsɯ
レミナ,ɖemʲina
バトマングリ,batomaŋɡɯɾʲi
ショーナック,ɕoːnakkɯ
ゴーニン,ɡoːɲiŋ
イライマハリトラ,iɾaimahaɾʲitoɾa
サバリ,sabaɾʲi
エルヴァン,eɾɯbaɴ
オンジェンダ,ond͡ʑenda
マトン,matoɴ
ダヴォー,daboː
デュペ,djɯpe
メイフレッド,meːɸɯɾeddo
モンコンドゥイット,moŋkondɯitto
カルプレス,kaɾɯpɯɾesɯ
ドゥラドンシャン,dɯɾadoõɕaɴ
ジャネリ,d͡ʑaneɾʲi
インビュラ,imbʲɯɾa
アベルジェル,abeɾɯʑeɾɯ
アンデオル,andeoɾɯ
フェキル,ɸekʲiɾɯ
サニン,saɲiŋ
プルチッチ,pɯɾɯt͡ɕitt͡ɕi
エンビード,embʲiːdo
ウントンジ,ɯntond͡ʑi
サヴォワ,saboɰa
イココ,ikoko
グーヴェルネ,ɡɯːbeɾɯne
カーリス,kaːɾʲisɯ
トリッソ,toɾʲisso
ティエムエ,tiemɯe
バイユ,baijɯ
ユヌ,jɯnɯ
デュプラ,djɯpɯɾa
バルバン,baɾɯbaɴ
オコン,okoɴ
ジュスティーヌ,d͡ʑɯsɯtiːnɯ
トリエ,toɾʲie
バルバロウ,baɾɯbaɾoɯ
トレムリエ,toɾemɯɾʲie
ドゥロルム,dɯɾoɾɯmɯ
ギオー,ɡʲioː
シューブラック,ɕɯːbɯɾakkɯ
ボルペール,boɾɯpeːɾɯ
ルジョー,ɖɯʑoː
アマヴィ,amabʲi
ソンバート,sombaːto
ベンタレブ,bentaɾebɯ
ペトルマン,petoɾɯmaɴ
マルサ,maɾɯsa
イタッセ,itasse
シェブリエ,ɕebɯɾʲie
マスアク,masɯakɯ
ラビエ,ɖabʲie
ズックマン,d͡zɯkkɯmaɴ
ロシェロン,ɖoɕeɾoɴ
カヴァニャ,kabaɲa
ソシュール,soɕɯːɾɯ
セスティエ,sesɯtie
ガイア,ɡaia
ゼラズニー,d͡zeɾazɯɲiː
ボカンソン,bokaãsoɴ
バーデル,baːdeɾɯ
プレナール,pɯɾenaːɾɯ
グヒエ,ɡɯçie
クリヴェリ,kɯɾʲibeɾʲi
フィルオル,ɸʲiɾɯoɾɯ
セッシ,seɕɕi
スマオロ,sɯmaoɾo
シャソル,ɕasoɾɯ
ウードクシー,ɯːdokɯɕiː
バブール,babɯːɾɯ
ドゥラマーレ,dɯɾamaːɾe
コッタン,kottaɴ
ハッサ,hassa
アイズピリ,aizɯpʲiɾʲi
アマット,amatto
スパロウ,sɯpaɾoɯ
ジャミネ,d͡ʑamʲine
サドゥン,sadɯɴ
エンゴロ,eŋɡoɾo
サフィ,saɸʲi
ソレーヌ,soɾeːnɯ
イザル,izaɾɯ
ブリジョー,bɯɾʲiʑoː
ブシェ,bɯɕe
デルバン,deɾɯbaɴ
クアルタラロ,kɯaɾɯtaɾaɾo
ドジェ,doʑe
クーラ,kɯːɾa
ヴォワチュール,boɰat͡ɕɯːɾɯ
クレブノ,kɯɾebɯno
アルデゲーリ,aɾɯdeɡeːɾʲi
ラトゥーシュ,ɖatɯːɕɯ
シャヴァルラン,ɕabaɾɯɾaɴ
アクババ,akɯbaba
カタラーノ,kataɾaːno
ドーデナルデ,doːdenaɾɯde
ジェフェソン,d͡ʑeɸesoɴ
ポワロ,poɰaɾo
グーノン,ɡɯːnoɴ
ルジ,ɖɯʑi
オリヴォン,oɾʲiboɴ
アマドゥ,amadɯ
テヴェ,tebe
グラディ,ɡɯɾadi
デュカン,djɯkaɴ
ナゾン,nazoɴ
エンドイェ,endoje
アブバカル,abɯbakaɾɯ
アンドラード,andoɾaːdo
デレム,deɾemɯ
リノシエ,ɖʲinoɕie
ゴドフロワ,ɡodoɸɯɾoɰa
モッセリー,mosseɾʲiː
ボーシエ,boːɕie
ウトマン,ɯtomaɴ
バドリ,badoɾʲi
アブラン,abɯɾaɴ
シャバノル,ɕabanoɾɯ
チャゼル,t͡ɕazeɾɯ
ボディジェ,bodiʑe
ルサンバ,ɖɯsamba
プレスネル,pɯɾesɯneɾɯ
キンペンベ,kʲimpembe
シェニス,ɕeɲisɯ
クレバッサ,kɯɾebassa
ダンティ,danti
ディアロ,diaɾo
ラボルド,ɖaboɾɯdo
クイヤール,kɯijaːɾɯ
サルー,saɾɯː
カヤット,kajatto
マルコット,maɾɯkotto
コジエロ,koʑieɾo
カルメジャーヌ,kaɾɯmeʑaːnɯ
ドラベーヌ,doɾabeːnɯ
グージー,ɡɯːʑiː
ヴィアネ,bʲiane
ソワイエクール,soɰaiekɯːɾɯ
アルマミ,aɾɯmamʲi
ヤンベレ,jambeɾe
ナンス,naãsɯ
ペテルス,peteɾɯsɯ
スッカリ,sɯkkaɾʲi
ブファル,bɯɸaɾɯ
ギラシ,ɡʲiɾaɕi
グラッシノイエ,ɡɯɾaɕɕinoie
ビングル,bʲiŋɡɯɾɯ
ニアカテ,ɲiakate
ディオニー,dioɲiː
エケ,eke
デュブール,djɯbɯːɾɯ
マグドレーヌ,maɡɯdoɾeːnɯ
ジネブ,d͡ʑinebɯ
ラズウィ,ɖazɯɰi
プラディロール,pɯɾadiɾoːɾɯ
テソン,tesoɴ
ルエ,ɖɯe
メズナリー,mezɯnaɾʲiː
ティウブ,tiɯbɯ
リオクリュー,ɖʲiokɯɾʲɯː
オメヌケ,omenɯke
ムフル,mɯɸɯɾɯ
ウェリー,ɰeɾʲiː
ベルナルドーニ,beɾɯnaɾɯdoːɲi
トルショー,toɾɯɕoː
シャルドネ,ɕaɾɯdone
パヴァール,pabaːɾɯ
マトネ,matone
シャラメ,ɕaɾame
フラパール,ɸɯɾapaːɾɯ
セレッティ,seɾetti
ディヨ,dijo
アリーヌ,aɾʲiːnɯ
バタイエ,bataie
マドゥアス,madɯasɯ
エイモズ,eːmozɯ
オドソンヌ,odosonnɯ
ボスカリ,bosɯkaɾʲi
マシャク,maɕakɯ
イディア,idia
サンビア,sambʲia
ロンサナ,ɖoõsana
ドゥンブヤ,dɯmbɯja
トゥザール,tɯzaːɾɯ
ガンドリ,ɡandoɾʲi
ダヨ,dajo
ウパメカノ,ɯpamekano
ムゥーリエ,mɯゥːɾʲie
ノルディ,noɾɯdi
ムキエレ,mɯkʲieɾe
ファビエンヌ,ɸabʲiennɯ
ボファン,boɸaɴ
カレガリ,kaɾeɡaɾʲi
タメズ,tamezɯ
ルコルニュ,ɖɯkoɾɯɲɯ
タヌー,tanɯː
スリティ,sɯɾʲiti
スキリ,sɯkʲiɾʲi
ガムゼ,ɡamɯze
エルギュヴェン,eɾɯɡʲɯbeŋ
ディディヨン,didijoɴ
ブロケ,bɯɾoke
フェトゥ,ɸetɯ
マウアサ,maɯasa
ラギレルミー,ɖaɡʲiɾeɾɯmʲiː
シアパ,ɕiapa
ボルヌ,boɾɯnɯ
エンビリ,embʲiɾʲi
ジョルジャン,d͡ʑoɾɯʑaɴ
エンチャム,ent͡ɕamɯ
ボガ,boɡa
ギャルドン,ɡʲaɾɯdoɴ
ムセ,mɯse
グエルション,ɡɯeɾɯɕoɴ
ヤブセレ,jabɯseɾe
イコネ,ikone
マンザラ,mand͡zaɾa
ビダール,bʲidaːɾɯ
ベンシェトリ,beẽɕetoɾʲi
シエバチュ,ɕiebat͡ɕɯ
エノク,enokɯ
クワテン,kɯɰateŋ
ラウヴァール,ɖaɯbaːɾɯ
オングエネ,oŋɡɯene
タフラト,taɸɯɾato
モンテル,monteɾɯ
フラヴィアン,ɸɯɾabʲiaɴ
バンジャルー,band͡ʑaɾɯː
ペロネ,peɾone
タフィン,taɸʲiŋ
セラン,seɾaɴ
ゴデュ,ɡodjɯ
エンクンク,eŋkɯŋkɯ
ハジャム,haʑamɯ
ウナス,ɯnasɯ
ジェイン,d͡ʑeːŋ
ニャニョン,ɲaɲoɴ
コスヌフロワ,kosɯnɯɸɯɾoɰa
ドワネル,doɰaneɾɯ
ベナセル,benaseɾɯ
アリレザ,aɾʲiɾeza
フィルージャ,ɸʲiɾɯːʑa
ジュリアーノ,d͡ʑɯɾʲiaːno
オガス,oɡasɯ
アズレ,azɯɾe
エムバペ,emɯbape
ブアンガ,bɯaŋɡa
マサード,masaːdo
コリンカ,koɾʲiŋka
クングス,kɯŋɡɯsɯ
ポイエ,poie
ネディム,nedimɯ
レミリ,ɖemʲiɾʲi
ニリキナ,ɲiɾʲikʲina
マロンガ,maɾoŋɡa
ポーリアック,poːɾʲiakkɯ
アリヴェルティ,aɾʲibeɾɯti
ラカ,ɖaka
ストーパー,sɯtoːpaː
デュクルノー,djɯkɯɾɯnoː
キヤー,kʲijaː
ダアム,daːmɯ
カラモウ,kaɾamoɯ
シュミノー,ɕɯmʲinoː
プレヴォ,pɯɾebo
ディサシ,disaɕi
フェルラン,ɸeɾɯɾaɴ
バンザ,band͡za
クレルジュ,kɯɾeɾɯʑɯ
ジャンド,d͡ʑando
エスブラ,esɯbɯɾa
コヴァレフ,kobaɾeɸɯ
アルセン,aɾɯseŋ
グラミリアン,ɡɯɾamʲiɾʲiaɴ
デシャルム,deɕaɾɯmɯ
ウルチューレ,ɯɾɯt͡ɕɯːɾe
フェネストラズ,ɸenesɯtoɾazɯ
ホノリン,honoɾʲiŋ
ロンデッロ,ɖondeɖɖo
アイッサ,aissa
ライドゥニ,ɖaidɯɲi
マイムナ,maimɯna
リエナール,ɖʲienaːɾɯ
ソレ,soɾe
アミーヌ,amʲiːnɯ
シヴァコフ,ɕibakoɸɯ
ブルーシュ,bɯɾɯːɕɯ
ラウゲル,ɖaɯɡeɾɯ
アッスマー,assɯmaː
カファロ,kaɸaɾo
ノルダン,noɾɯdaɴ
ムクタル,mɯkɯtaɾɯ
ディアカビ,diakabʲi
ケルヴァン,keɾɯbaɴ
アミアン,amʲiaɴ
ディカ,dika
マラング,maɾaŋɡɯ
ジェルー,d͡ʑeɾɯː
ドゥメ,dɯme
エボビス,ebobʲisɯ
オコボ,okobo
エンドンベレ,endombeɾe
グランサー,ɡɯɾaãsaː
アジョルク,aʑoɾɯkɯ
ペアト,peato
モーヴァカ,moːbaka
ミュジー,mʲɯʑiː
ベイヤー,beːjaː
フィッシュバック,ɸʲiɕɕɯbakkɯ
シリキ,ɕiɾʲikʲi
フセム,ɸɯsemɯ
アワール,aɰaːɾɯ
ジェンロー,d͡ʑenɖoː
カシ,kaɕi
ディバッシ,dibaɕɕi
セクー,sekɯː
クイユー,kɯijɯː
グスマ,ɡɯsɯma
ゲンドゥージ,ɡendɯːʑi
アミオ,amʲio
サルミエ,saɾɯmʲie
ムイエール,mɯieːɾɯ
